date,country,cost,cost_type
2023-09-10,Burkina Faso,0.24768414512471654,whisper_price
2023-09-10,Cameroon,0.039968050000000005,whisper_price
2023-09-10,Canada,0.329111230952381,whisper_price
2023-09-10,Chad,0.0027391333333333335,whisper_price
2023-09-10,Chile,13.08441549080924,whisper_price
2023-09-10,China,0.03741018333333333,whisper_price
2023-09-10,Colombia,11.676883252366782,whisper_price
2023-09-10,Congo,0.1149684699829932,whisper_price
2023-09-10,Costa Rica,1.3878318666666667,whisper_price
2023-09-10,Cuba,0.030280533333333328,whisper_price
2023-09-10,Curaçao,0.008270916666666668,whisper_price
2023-09-10,Czechia,0.03631313333333334,whisper_price
2023-09-10,Côte d'Ivoire,0.017588533333333333,whisper_price
2023-09-10,Denmark,0.0023755666666666667,whisper_price
2023-09-10,Dominican Republic,0.6966514006802721,whisper_price
2023-09-10,Ecuador,2.7443244235827664,whisper_price
2023-09-10,Egypt,0.24108372845804987,whisper_price
2023-09-10,El Salvador,1.3077926293650797,whisper_price
2023-09-10,Equatorial Guinea,0.003995133333333334,whisper_price
2023-09-10,Error: ,3.2669883809523808,whisper_price
2023-09-10,Error: 'NoneType' object has no attribute 'name',0.04996715416666667,whisper_price
2023-09-10,Error: (0) Could not interpret numbers after plus-sign.,0.0458972,whisper_price
2023-09-10,Eswatini,0.006067066666666667,whisper_price
2023-09-10,Ethiopia,0.06463091666666666,whisper_price
2023-09-10,Fiji,0.030668966666666665,whisper_price
2023-09-10,France,0.2666074666666667,whisper_price
2023-09-10,French Guiana,0.11928113333333333,whisper_price
2023-09-10,Gabon,0.06214696462585034,whisper_price
2023-09-10,Germany,0.28957278333333336,whisper_price
2023-09-10,Greece,0.010648266666666666,whisper_price
2023-09-10,Guatemala,0.510858575170068,whisper_price
2023-09-10,Guyana,0.03989652607709751,whisper_price
2023-09-10,Haiti,0.03872091666666666,whisper_price
2023-09-10,Honduras,0.6521530202947845,whisper_price
2023-09-10,Hong Kong,0.042125866666666664,whisper_price
2023-09-10,Hungary,0.019993000793650795,whisper_price
2023-09-10,India,0.4326205036989796,whisper_price
2023-09-10,Indonesia,1.3198494,whisper_price
2023-09-10,Ireland,0.005273833333333333,whisper_price
2023-09-10,Israel,1.85705243276644,whisper_price
2023-09-10,Italy,0.28747227108843537,whisper_price
2023-09-10,Japan,0.026994950113378685,whisper_price
2023-09-10,Kazakhstan,0.045743450000000005,whisper_price
2023-09-10,Korea,0.008337783333333333,whisper_price
2023-09-10,Kuwait,0.00275135,whisper_price
2023-09-10,Kyrgyzstan,0.00370535,whisper_price
2023-09-10,Liechtenstein,0.024911350000000002,whisper_price
2023-09-10,Luxembourg,0.023929133333333335,whisper_price
2023-09-10,Malaysia,0.4488630156462585,whisper_price
2023-09-10,Mali,0.0011937833333333333,whisper_price
2023-09-10,Malta,0.0020837833333333332,whisper_price
2023-09-10,Mexico,8.399151829804422,whisper_price
2023-09-10,Micronesia,0.0026579999999999998,whisper_price
2023-09-10,Monaco,0.010291783333333334,whisper_price
2023-09-10,Morocco,1.2822269336734695,whisper_price
2023-09-10,Mozambique,0.07008951666666667,whisper_price
2023-09-10,Myanmar,0.09621556666666668,whisper_price
2023-09-10,Nepal,0.00037178333333333336,whisper_price
2023-09-10,Netherlands,0.20449707176870746,whisper_price
2023-09-10,New Zealand,0.07540471666666668,whisper_price
2023-09-10,Nicaragua,0.3143671333333333,whisper_price
2023-09-10,Niger,0.002655566666666667,whisper_price
2023-09-10,Nigeria,0.0008037833333333333,whisper_price
2023-09-10,Oman,0.0029689166666666666,whisper_price
2023-09-10,Pakistan,0.0952164012329932,whisper_price
2023-09-10,Panama,0.9549361000000002,whisper_price
2023-09-10,Paraguay,3.329295594583333,whisper_price
2023-09-10,Peru,5.877940388747166,whisper_price
2023-09-10,Philippines,0.035332100000000005,whisper_price
2023-09-10,Poland,0.08994491666666667,whisper_price
2023-09-10,Portugal,0.04587318333333333,whisper_price
2023-09-10,Puerto Rico,0.05124610000000001,whisper_price
2023-09-10,Qatar,0.0020633500000000003,whisper_price
2023-09-10,Romania,0.05383648333333333,whisper_price
2023-09-10,Russian Federation,0.11064058333333335,whisper_price
2023-09-10,Samoa,0.017316,whisper_price
2023-09-10,Saudi Arabia,0.06244701666666668,whisper_price
2023-09-10,Singapore,0.14127772834467123,whisper_price
2023-09-10,Solomon Islands,0.0035366999999999994,whisper_price
2023-09-10,South Africa,0.11846786927437643,whisper_price
2023-09-10,South Sudan,0.0013277833333333335,whisper_price
2023-09-10,Spain,13.811871484084467,whisper_price
2023-09-10,Sudan,0.00406205,whisper_price
2023-09-10,Sweden,0.0160889,whisper_price
2023-09-10,Switzerland,0.09637906666666667,whisper_price
2023-09-10,Taiwan,0.011376483333333333,whisper_price
2023-09-10,Thailand,0.08732858333333333,whisper_price
2023-09-10,Togo,0.02691205,whisper_price
2023-09-10,Trinidad and Tobago,0.006314266666666667,whisper_price
2023-09-10,Turkey,0.013347683333333334,whisper_price
2023-09-10,Turks and Caicos Islands,0.0009380000000000001,whisper_price
2023-09-10,Tuvalu,0.028954050000000002,whisper_price
2023-09-10,Ukraine,0.0005613500000000001,whisper_price
2023-09-10,United Arab Emirates,0.023053383333333333,whisper_price
2023-09-10,United Kingdom,0.7010862,whisper_price
2023-09-10,United States,2.3055818709750566,whisper_price
2023-09-10,Uruguay,7.232723347463152,whisper_price
2023-09-10,Venezuela,8.188578034651362,whisper_price
2023-09-10,Yemen,0.004505349999999999,whisper_price
2023-09-10,Zimbabwe,0.03630431666666667,whisper_price
2023-09-11,Afghanistan,0.07887205,whisper_price
2023-09-11,Algeria,0.1075902253968254,whisper_price
